"","RRMSE","NRMSE","NSE","rBIAS","river","Type"
"240",0.613952162605013,0.47879648029897,-0.260515859069553,-0.00101858486362079,"37257","Mackenzie_unsupervised"
"241",0.459526675366737,0.458559817390284,0.53509408150216,0.0110585899914189,"37305","Mackenzie_unsupervised"
"242",0.557035299743832,0.491067512133571,0.292861555687692,-0.0651767845533739,"37393","Mackenzie_unsupervised"
"243",0.478386064679462,0.52040306665916,0.3930620711916,0.0482727648907218,"37413","Mackenzie_unsupervised"
"244",0.621367279559093,0.485774091276339,0.241907846730124,-0.0319339144609098,"37446","Mackenzie_unsupervised"
"245",3.26084610180524,0.881087169839702,0.586439738799263,0.207171002636873,"37471","Mackenzie_unsupervised"
"246",1.1405126864774,0.433676349480989,0.722101223535329,0.115551124431967,"37482","Mackenzie_unsupervised"
"247",0.71811662268462,0.401719357515425,0.734171108963958,0.273683496961114,"37523","Mackenzie_unsupervised"
"248",0.672025018858261,0.441688840911938,0.336737429711635,-0.0511627514381346,"37643","Mackenzie_unsupervised"
"249",2.98725184935599,0.752798145281682,0.465709233289554,-0.0792149887212514,"37668","Mackenzie_unsupervised"
"250",1.04967196023688,0.480433783501652,0.162267815408359,-0.0682388576431908,"37728","Mackenzie_unsupervised"
"251",0.720691685434573,0.571847848665481,0.745126483863509,-0.287474163660563,"37865","Mackenzie_unsupervised"
"252",2.62515438512377,0.695321121804325,0.184210718289113,-0.162714040656133,"37867","Mackenzie_unsupervised"
"253",0.573546059127069,0.502801132086855,0.301112732199006,0.0415331367467615,"37934","Mackenzie_unsupervised"
"254",3.13715090174248,0.890133297724163,0.402515605952301,0.0247320002356988,"37938","Mackenzie_unsupervised"
"255",0.583621391582603,0.444450590566338,0.407345963670919,0.117598268181361,"38094","Mackenzie_unsupervised"
"256",0.474528677119084,0.522379319799008,0.329952117250579,0.00804339177138876,"38121","Mackenzie_unsupervised"
"257",0.276457299921888,0.298157013601084,-0.0438153665076315,-0.117671260911734,"38170","Mackenzie_unsupervised"
"258",0.230414317539961,0.219865337437706,0.313470917774034,-0.0146348875058281,"38448","Mackenzie_unsupervised"
